104;11;[ 2, 2, 26, 26, 26 ];0.180; 32;FastAbelian;{}
224;80;[ 2, 2, 2, 2, 2 ];0.200; 32;FastAbelian;{}
104;6;[ 2, 2, 26, 26, 26 ];0.210; 32;FastAbelian;{}
224;83;[ 2, 2, 2, 2, 2 ];0.150; 32;FastAbelian;{}
224;85;[ 2, 2, 2, 2, 2 ];0.160; 32;FastAbelian;{}
104;6;[ 2, 2, 13, 26, 26 ];0.170; 32;FastAbelian;{}
224;104;[ 2, 2, 2, 2, 2 ];0.100; 76;FastAbelian;{}
224;32;[ 2, 2, 2, 2, 2 ];0.150; 32;FastAbelian;{}
224;84;[ 2, 2, 2, 2, 2 ];0.170; 32;FastAbelian;{}
224;35;[ 2, 2, 2, 2, 2 ];0.150; 32;FastAbelian;{}
104;4;[ 2, 2, 13, 26, 26 ];0.150; 32;FastAbelian;{}
224;108;[ 2, 2, 2, 2, 2 ];0.110; 64;FastAbelian;{}
224;106;[ 2, 2, 2, 2, 2 ];0.110; 64;FastAbelian;{}
224;107;[ 2, 2, 2, 2, 2 ];0.090; 64;FastAbelian;{}
224;33;[ 2, 2, 2, 2, 2 ];0.090; 32;FastAbelian;{}
224;34;[ 2, 2, 2, 2, 2 ];0.090; 32;FastAbelian;{}
104;4;[ 2, 2, 26, 26, 26 ];0.070; 32;FastAbelian;{}
104;4;[ 2, 2, 2, 4, 52 ];0.050; 32;FastAbelian;{}
104;4;[ 2, 2, 2, 4, 4 ];0.050; 32;FastAbelian;{}
104;7;[ 2, 2, 2, 4, 4 ];0.050; 32;FastAbelian;{}
104;6;[ 2, 2, 2, 4, 4 ];0.050; 32;FastAbelian;{}
224;38;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
104;10;[ 2, 2, 2, 4, 4 ];0.020; 32;FastAbelian;{I:abelianization}
104;3;[ 2, 2, 2, 4, 52 ];0.010; 32;FastAbelian;{I:order}
224;10;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;3;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;68;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;8;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;82;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
104;5;[ 2, 2, 13, 26, 26 ];0.010; 32;FastAbelian;{I:abelianization}
224;15;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;19;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;22;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;23;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;26;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;29;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;40;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;42;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;43;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;46;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;48;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;53;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;55;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;57;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;59;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;63;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;67;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;75;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;76;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;87;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;88;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;9;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;94;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;95;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;96;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
100;2;[ 2, 4, 4, 4, 4 ];0.000; 118;FastAbelian;{I:abelianization}
100;4;[ 2, 4, 4, 4, 4 ];0.000; 435;FastAbelian;{I:order}
100;5;[ 2, 4, 4, 4, 4 ];0.000; 435;FastAbelian;{I:order}
100;6;[ 2, 4, 4, 4, 4 ];0.000; 435;FastAbelian;{I:abelianization}
100;8;[ 2, 4, 4, 4, 4 ];0.000; 32;FastAbelian;{I:abelianization}
100;9;[ 2, 4, 4, 4, 4 ];0.000; 32;FastAbelian;{I:abelianization}
104;11;[ 2, 2, 2, 4, 4 ];0.000; 32;FastAbelian;{I:abelianization}
104;1;[ 2, 2, 13, 26, 26 ];0.010; 32;FastAbelian;{I:abelianization}
104;12;[ 2, 2, 26, 26, 26 ];0.000; 64;FastAbelian;{I:abelianization}
104;1;[ 2, 2, 2, 4, 4 ];0.000; 32;FastAbelian;{I:abelianization}
104;1;[ 2, 2, 2, 4, 52 ];0.000; 32;FastAbelian;{I:abelianization}
104;1;[ 2, 2, 26, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
104;2;[ 2, 2, 13, 26, 26 ];0.000; 64;FastAbelian;{I:abelianization}
104;2;[ 2, 2, 2, 4, 4 ];0.000; 64;FastAbelian;{I:abelianization}
104;2;[ 2, 2, 2, 4, 52 ];0.000; 64;FastAbelian;{I:abelianization}
104;2;[ 2, 2, 26, 26, 26 ];0.000; 64;FastAbelian;{I:abelianization}
104;3;[ 2, 2, 13, 26, 26 ];0.000; 64;FastAbelian;{I:abelianization}
104;3;[ 2, 2, 2, 4, 4 ];0.000; 64;FastAbelian;{I:abelianization}
104;3;[ 2, 2, 26, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
104;5;[ 2, 2, 26, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
104;7;[ 2, 2, 13, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
104;7;[ 2, 2, 26, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
104;9;[ 2, 2, 2, 4, 4 ];0.000; 32;FastAbelian;{I:abelianization}
104;9;[ 2, 2, 26, 26, 26 ];0.000; 32;FastAbelian;{I:abelianization}
224;101;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;102;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;11;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;1;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;12;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;13;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;14;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;16;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;17;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;18;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;20;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;21;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;2;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;24;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;25;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;27;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;28;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;30;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;31;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;36;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;37;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;39;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;41;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;4;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;44;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;45;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;47;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;49;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;50;[ 2, 2, 2, 2, 2 ];0.000; 229;FastAbelian;{I:abelianization}
224;51;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;52;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;54;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;56;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;58;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;60;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;61;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;62;[ 2, 2, 2, 2, 2 ];0.000; 32;FastAbelian;{I:abelianization}
224;66;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
224;72;[ 2, 2, 2, 2, 2 ];0.020; 32;FastAbelian;{I:abelianization}
224;86;[ 2, 2, 2, 2, 2 ];0.010; 32;FastAbelian;{I:abelianization}
